source_distribution,dimension,max_val,encoding_max_val,beta,distortion_metric,rate,distortion,marginal_consistency_gap,marginal_entropy_bits,marginal_perplexity,n_outputs_90_pct_mass,n_outputs_used,rank,output_index,pseudocounts,concentration,mean_probs,marginal_prob,cumulative_prob
decreasing,3,21,20,1.7750000000000001,jeff_divergence,4.0346531547085185,1.0652532804409693,1.0061396160665481e-16,6.984809152582578,126.65929574368596,110,172,10,1309,"(10, 6, 4)",20,"(0.500, 0.300, 0.200)",0.015804784033153142,0.16614516845876323
decreasing,3,21,20,2.48,jeff_divergence,4.642768178867998,0.7747828869455586,2.7755575615628914e-17,7.983504738840551,253.0896568149571,214,319,1,3669,"(10, 4, 10)",24,"(0.417, 0.167, 0.417)",0.009634376154430859,0.009634376154430859
decreasing,3,21,20,2.48,jeff_divergence,4.642768178867998,0.7747828869455586,2.7755575615628914e-17,7.983504738840551,253.0896568149571,214,319,2,3783,"(4, 10, 10)",24,"(0.167, 0.417, 0.417)",0.009634376154430805,0.019268752308861666
decreasing,3,21,20,2.48,jeff_divergence,4.642768178867998,0.7747828869455586,2.7755575615628914e-17,7.983504738840551,253.0896568149571,214,319,3,1389,"(10, 10, 4)",24,"(0.417, 0.417, 0.167)",0.009634376154429428,0.028903128463291093
decreasing,3,21,20,2.48,jeff_divergence,4.642768178867998,0.7747828869455586,2.7755575615628914e-17,7.983504738840551,253.0896568149571,214,319,4,4105,"(6, 6, 11)",23,"(0.261, 0.261, 0.478)",0.007910413880155013,0.03681354234344611
decreasing,3,21,20,2.48,jeff_divergence,4.642768178867998,0.7747828869455586,2.7755575615628914e-17,7.983504738840551,253.0896568149571,214,319,5,2110,"(11, 6, 6)",23,"(0.478, 0.261, 0.261)",0.00791041388015331,0.04472395622359942
decreasing,3,21,20,2.48,jeff_divergence,4.642768178867998,0.7747828869455586,2.7755575615628914e-17,7.983504738840551,253.0896568149571,214,319,6,2205,"(6, 11, 6)",23,"(0.261, 0.478, 0.261)",0.007910413880152305,0.05263437010375172
decreasing,3,21,20,2.48,jeff_divergence,4.642768178867998,0.7747828869455586,2.7755575615628914e-17,7.983504738840551,253.0896568149571,214,319,7,3709,"(10, 6, 10)",26,"(0.385, 0.231, 0.385)",0.007548877962315214,0.06018324806606694
decreasing,3,21,20,2.48,jeff_divergence,4.642768178867998,0.7747828869455586,2.7755575615628914e-17,7.983504738840551,253.0896568149571,214,319,8,3785,"(6, 10, 10)",26,"(0.231, 0.385, 0.385)",0.0075488779623150235,0.06773212602838197
decreasing,3,21,20,2.48,jeff_divergence,4.642768178867998,0.7747828869455586,2.7755575615628914e-17,7.983504738840551,253.0896568149571,214,319,9,2189,"(10, 10, 6)",26,"(0.385, 0.385, 0.231)",0.007548877962311291,0.07528100399069326
decreasing,3,21,20,2.48,jeff_divergence,4.642768178867998,0.7747828869455586,2.7755575615628914e-17,7.983504738840551,253.0896568149571,214,319,10,1350,"(11, 8, 4)",23,"(0.478, 0.348, 0.174)",0.006990109083843455,0.08227111307453672
decreasing,3,21,20,3.466,jeff_divergence,5.284376662423582,0.5552463301244863,2.3418766925686896e-17,8.396391043075647,336.95007648578434,284,442,1,4202,"(3, 11, 11)",25,"(0.120, 0.440, 0.440)",0.006835926122265348,0.006835926122265348
decreasing,3,21,20,3.466,jeff_divergence,5.284376662423582,0.5552463301244863,2.3418766925686896e-17,8.396391043075647,336.95007648578434,284,442,2,4050,"(11, 3, 11)",25,"(0.440, 0.120, 0.440)",0.006835926122265329,0.013671852244530677
decreasing,3,21,20,3.466,jeff_divergence,5.284376662423582,0.5552463301244863,2.3418766925686896e-17,8.396391043075647,336.95007648578434,284,442,3,1010,"(11, 11, 3)",25,"(0.440, 0.440, 0.120)",0.006835926122264391,0.020507778366795067
decreasing,3,21,20,3.466,jeff_divergence,5.284376662423582,0.5552463301244863,2.3418766925686896e-17,8.396391043075647,336.95007648578434,284,442,4,3211,"(12, 1, 9)",22,"(0.545, 0.045, 0.409)",0.005655299388107856,0.026163077754902925
decreasing,3,21,20,3.466,jeff_divergence,5.284376662423582,0.5552463301244863,2.3418766925686896e-17,8.396391043075647,336.95007648578434,284,442,5,3420,"(1, 12, 9)",22,"(0.045, 0.545, 0.409)",0.005655299388107849,0.03181837714301077
decreasing,3,21,20,3.466,jeff_divergence,5.284376662423582,0.5552463301244863,2.3418766925686896e-17,8.396391043075647,336.95007648578434,284,442,6,4408,"(9, 1, 12)",22,"(0.409, 0.045, 0.545)",0.005655299388107753,0.03747367653111852
decreasing,3,21,20,3.466,jeff_divergence,5.284376662423582,0.5552463301244863,2.3418766925686896e-17,8.396391043075647,336.95007648578434,284,442,7,4560,"(1, 9, 12)",22,"(0.045, 0.409, 0.545)",0.005655299388107738,0.04312897591922626
decreasing,3,21,20,3.466,jeff_divergence,5.284376662423582,0.5552463301244863,2.3418766925686896e-17,8.396391043075647,336.95007648578434,284,442,8,228,"(9, 12, 1)",22,"(0.409, 0.545, 0.045)",0.005655299388107573,0.04878427530733383
decreasing,3,21,20,3.466,jeff_divergence,5.284376662423582,0.5552463301244863,2.3418766925686896e-17,8.396391043075647,336.95007648578434,284,442,9,171,"(12, 9, 1)",22,"(0.545, 0.409, 0.045)",0.005655299388107481,0.054439574695441306
decreasing,3,21,20,3.466,jeff_divergence,5.284376662423582,0.5552463301244863,2.3418766925686896e-17,8.396391043075647,336.95007648578434,284,442,10,884,"(5, 5, 3)",13,"(0.385, 0.385, 0.231)",0.005626282272770948,0.060065856968212254
decreasing,3,21,20,4.843,jeff_divergence,5.9411497302391005,0.39426060941819147,2.2551405187698492e-17,9.111034926868527,552.9613853691791,471,699,1,1642,"(3, 3, 5)",11,"(0.273, 0.273, 0.455)",0.005044931573132417,0.005044931573132417
decreasing,3,21,20,4.843,jeff_divergence,5.9411497302391005,0.39426060941819147,2.2551405187698492e-17,9.111034926868527,552.9613853691791,471,699,2,844,"(5, 3, 3)",11,"(0.455, 0.273, 0.273)",0.005044931573132393,0.01008986314626481
decreasing,3,21,20,4.843,jeff_divergence,5.9411497302391005,0.39426060941819147,2.2551405187698492e-17,9.111034926868527,552.9613853691791,471,699,3,882,"(3, 5, 3)",11,"(0.273, 0.455, 0.273)",0.0050449315731323895,0.0151347947193972
decreasing,3,21,20,4.843,jeff_divergence,5.9411497302391005,0.39426060941819147,2.2551405187698492e-17,9.111034926868527,552.9613853691791,471,699,4,842,"(3, 3, 3)",9,"(0.333, 0.333, 0.333)",0.004107385610511503,0.019242180329908702
decreasing,3,21,20,4.843,jeff_divergence,5.9411497302391005,0.39426060941819147,2.2551405187698492e-17,9.111034926868527,552.9613853691791,471,699,5,852,"(13, 3, 3)",19,"(0.684, 0.158, 0.158)",0.00377059755555292,0.023012777885461622
decreasing,3,21,20,4.843,jeff_divergence,5.9411497302391005,0.39426060941819147,2.2551405187698492e-17,9.111034926868527,552.9613853691791,471,699,6,1042,"(3, 13, 3)",19,"(0.158, 0.684, 0.158)",0.003770597555552918,0.02678337544101454
decreasing,3,21,20,4.843,jeff_divergence,5.9411497302391005,0.39426060941819147,2.2551405187698492e-17,9.111034926868527,552.9613853691791,471,699,7,4842,"(3, 3, 13)",19,"(0.158, 0.158, 0.684)",0.0037705975555528135,0.03055397299656735
decreasing,3,21,20,4.843,jeff_divergence,5.9411497302391005,0.39426060941819147,2.2551405187698492e-17,9.111034926868527,552.9613853691791,471,699,8,262,"(3, 14, 1)",18,"(0.167, 0.778, 0.056)",0.0037439944829374913,0.034297967479504844
decreasing,3,21,20,4.843,jeff_divergence,5.9411497302391005,0.39426060941819147,2.2551405187698492e-17,9.111034926868527,552.9613853691791,471,699,9,1060,"(1, 14, 3)",18,"(0.056, 0.778, 0.167)",0.0037439944829374887,0.03804196196244233
decreasing,3,21,20,4.843,jeff_divergence,5.9411497302391005,0.39426060941819147,2.2551405187698492e-17,9.111034926868527,552.9613853691791,471,699,10,5240,"(1, 3, 14)",18,"(0.056, 0.167, 0.778)",0.003743994482937488,0.04178595644537982
decreasing,3,21,20,6.767,jeff_divergence,6.625875437151509,0.2742936119745888,5.637851296924623e-18,9.920889683119288,969.3606325823603,827,1173,1,5642,"(3, 3, 15)",21,"(0.143, 0.143, 0.714)",0.002719014584647129,0.002719014584647129
decreasing,3,21,20,6.767,jeff_divergence,6.625875437151509,0.2742936119745888,5.637851296924623e-18,9.920889683119288,969.3606325823603,827,1173,2,854,"(15, 3, 3)",21,"(0.714, 0.143, 0.143)",0.0027190145846470795,0.0054380291692942085
decreasing,3,21,20,6.767,jeff_divergence,6.625875437151509,0.2742936119745888,5.637851296924623e-18,9.920889683119288,969.3606325823603,827,1173,3,1082,"(3, 15, 3)",21,"(0.143, 0.714, 0.143)",0.0027190145846470717,0.00815704375394128
decreasing,3,21,20,6.767,jeff_divergence,6.625875437151509,0.2742936119745888,5.637851296924623e-18,9.920889683119288,969.3606325823603,827,1173,4,1463,"(4, 14, 4)",22,"(0.182, 0.636, 0.182)",0.002587709590354163,0.010744753344295442
decreasing,3,21,20,6.767,jeff_divergence,6.625875437151509,0.2742936119745888,5.637851296924623e-18,9.920889683119288,969.3606325823603,827,1173,5,1273,"(14, 4, 4)",22,"(0.636, 0.182, 0.182)",0.0025877095903541624,0.013332462934649604
decreasing,3,21,20,6.767,jeff_divergence,6.625875437151509,0.2742936119745888,5.637851296924623e-18,9.920889683119288,969.3606325823603,827,1173,6,5263,"(4, 4, 14)",22,"(0.182, 0.182, 0.636)",0.0025877095903541108,0.015920172525003714
decreasing,3,21,20,6.767,jeff_divergence,6.625875437151509,0.2742936119745888,5.637851296924623e-18,9.920889683119288,969.3606325823603,827,1173,7,1480,"(1, 15, 4)",20,"(0.050, 0.750, 0.200)",0.0024204569720907374,0.018340629497094453
decreasing,3,21,20,6.767,jeff_divergence,6.625875437151509,0.2742936119745888,5.637851296924623e-18,9.920889683119288,969.3606325823603,827,1173,8,1214,"(15, 1, 4)",20,"(0.750, 0.050, 0.200)",0.0024204569720907357,0.02076108646918519
decreasing,3,21,20,6.767,jeff_divergence,6.625875437151509,0.2742936119745888,5.637851296924623e-18,9.920889683119288,969.3606325823603,827,1173,9,5660,"(1, 4, 15)",20,"(0.050, 0.200, 0.750)",0.0024204569720907357,0.023181543441275924
decreasing,3,21,20,6.767,jeff_divergence,6.625875437151509,0.2742936119745888,5.637851296924623e-18,9.920889683119288,969.3606325823603,827,1173,10,5603,"(4, 1, 15)",20,"(0.200, 0.050, 0.750)",0.002420456972090735,0.02560200041336666
decreasing,3,21,20,9.457,jeff_divergence,7.302523292896253,0.18927417464467466,3.903127820947816e-18,10.525767085510477,1474.251641831339,1254,1822,1,4000,"(1, 1, 11)",13,"(0.077, 0.077, 0.846)",0.001591695117796782,0.001591695117796782
decreasing,3,21,20,9.457,jeff_divergence,7.302523292896253,0.18927417464467466,3.903127820947816e-18,10.525767085510477,1474.251641831339,1254,1822,2,200,"(1, 11, 1)",13,"(0.077, 0.846, 0.077)",0.0015916951177967784,0.0031833902355935606
decreasing,3,21,20,9.457,jeff_divergence,7.302523292896253,0.18927417464467466,3.903127820947816e-18,10.525767085510477,1474.251641831339,1254,1822,3,10,"(11, 1, 1)",13,"(0.846, 0.077, 0.077)",0.0015916951177967617,0.004775085353390322
decreasing,3,21,20,9.457,jeff_divergence,7.302523292896253,0.18927417464467466,3.903127820947816e-18,10.525767085510477,1474.251641831339,1254,1822,4,6401,"(2, 1, 17)",20,"(0.100, 0.050, 0.850)",0.0015894479066397896,0.006364533260030112
decreasing,3,21,20,9.457,jeff_divergence,7.302523292896253,0.18927417464467466,3.903127820947816e-18,10.525767085510477,1474.251641831339,1254,1822,5,6420,"(1, 2, 17)",20,"(0.050, 0.100, 0.850)",0.0015894479066397896,0.007953981166669902
decreasing,3,21,20,9.457,jeff_divergence,7.302523292896253,0.18927417464467466,3.903127820947816e-18,10.525767085510477,1474.251641831339,1254,1822,6,321,"(2, 17, 1)",20,"(0.100, 0.850, 0.050)",0.0015894479066397892,0.00954342907330969
decreasing,3,21,20,9.457,jeff_divergence,7.302523292896253,0.18927417464467466,3.903127820947816e-18,10.525767085510477,1474.251641831339,1254,1822,7,416,"(17, 1, 2)",20,"(0.850, 0.050, 0.100)",0.0015894479066397888,0.011132876979949479
decreasing,3,21,20,9.457,jeff_divergence,7.302523292896253,0.18927417464467466,3.903127820947816e-18,10.525767085510477,1474.251641831339,1254,1822,8,720,"(1, 17, 2)",20,"(0.050, 0.850, 0.100)",0.0015894479066397888,0.012722324886589267
decreasing,3,21,20,9.457,jeff_divergence,7.302523292896253,0.18927417464467466,3.903127820947816e-18,10.525767085510477,1474.251641831339,1254,1822,9,36,"(17, 2, 1)",20,"(0.850, 0.100, 0.050)",0.0015894479066397881,0.014311772793229056
decreasing,3,21,20,9.457,jeff_divergence,7.302523292896253,0.18927417464467466,3.903127820947816e-18,10.525767085510477,1474.251641831339,1254,1822,10,6080,"(1, 5, 16)",22,"(0.045, 0.227, 0.727)",0.0015769655774184187,0.015888738370647474
decreasing,3,21,20,13.215,jeff_divergence,7.963261585535514,0.1299219320872889,2.2768245622195593e-18,11.034639645597007,2097.768330409183,1799,2630,1,16,"(17, 1, 1)",19,"(0.895, 0.053, 0.053)",0.0015449452637684065,0.0015449452637684065
decreasing,3,21,20,13.215,jeff_divergence,7.963261585535514,0.1299219320872889,2.2768245622195593e-18,11.034639645597007,2097.768330409183,1799,2630,2,6400,"(1, 1, 17)",19,"(0.053, 0.053, 0.895)",0.001544945263768404,0.0030898905275368108
decreasing,3,21,20,13.215,jeff_divergence,7.963261585535514,0.1299219320872889,2.2768245622195593e-18,11.034639645597007,2097.768330409183,1799,2630,3,320,"(1, 17, 1)",19,"(0.053, 0.895, 0.053)",0.0015449452637684004,0.004634835791305211
decreasing,3,21,20,13.215,jeff_divergence,7.963261585535514,0.1299219320872889,2.2768245622195593e-18,11.034639645597007,2097.768330409183,1799,2630,4,4400,"(1, 1, 12)",14,"(0.071, 0.071, 0.857)",0.0014250848364784207,0.006059920627783631
decreasing,3,21,20,13.215,jeff_divergence,7.963261585535514,0.1299219320872889,2.2768245622195593e-18,11.034639645597007,2097.768330409183,1799,2630,5,11,"(12, 1, 1)",14,"(0.857, 0.071, 0.071)",0.00142508483647842,0.007485005464262052
decreasing,3,21,20,13.215,jeff_divergence,7.963261585535514,0.1299219320872889,2.2768245622195593e-18,11.034639645597007,2097.768330409183,1799,2630,6,220,"(1, 12, 1)",14,"(0.071, 0.857, 0.071)",0.001425084836478414,0.008910090300740466
decreasing,3,21,20,13.215,jeff_divergence,7.963261585535514,0.1299219320872889,2.2768245622195593e-18,11.034639645597007,2097.768330409183,1799,2630,7,160,"(1, 9, 1)",11,"(0.091, 0.818, 0.091)",0.001348233834141698,0.010258324134882164
decreasing,3,21,20,13.215,jeff_divergence,7.963261585535514,0.1299219320872889,2.2768245622195593e-18,11.034639645597007,2097.768330409183,1799,2630,8,3200,"(1, 1, 9)",11,"(0.091, 0.091, 0.818)",0.0013482338341416964,0.01160655796902386
decreasing,3,21,20,13.215,jeff_divergence,7.963261585535514,0.1299219320872889,2.2768245622195593e-18,11.034639645597007,2097.768330409183,1799,2630,9,8,"(9, 1, 1)",11,"(0.818, 0.091, 0.091)",0.001348233834141696,0.012954791803165555
decreasing,3,21,20,13.215,jeff_divergence,7.963261585535514,0.1299219320872889,2.2768245622195593e-18,11.034639645597007,2097.768330409183,1799,2630,10,1616,"(17, 1, 5)",23,"(0.739, 0.043, 0.217)",0.0012179007792860023,0.014172692582451558
decreasing,3,21,20,18.467,jeff_divergence,8.619932633807853,0.08770720005317406,1.3010426069826053e-18,11.495015507582265,2886.3199315236297,2450,3592,1,340,"(1, 18, 1)",20,"(0.050, 0.900, 0.050)",0.001286561684888376,0.001286561684888376
decreasing,3,21,20,18.467,jeff_divergence,8.619932633807853,0.08770720005317406,1.3010426069826053e-18,11.495015507582265,2886.3199315236297,2450,3592,2,6800,"(1, 1, 18)",20,"(0.050, 0.050, 0.900)",0.0012865616848883742,0.00257312336977675
decreasing,3,21,20,18.467,jeff_divergence,8.619932633807853,0.08770720005317406,1.3010426069826053e-18,11.495015507582265,2886.3199315236297,2450,3592,3,17,"(18, 1, 1)",20,"(0.900, 0.050, 0.050)",0.0012865616848883735,0.003859685054665124
decreasing,3,21,20,18.467,jeff_divergence,8.619932633807853,0.08770720005317406,1.3010426069826053e-18,11.495015507582265,2886.3199315236297,2450,3592,4,0,"(1, 1, 1)",3,"(0.333, 0.333, 0.333)",0.0011613721361740542,0.0050210571908391784
decreasing,3,21,20,18.467,jeff_divergence,8.619932633807853,0.08770720005317406,1.3010426069826053e-18,11.495015507582265,2886.3199315236297,2450,3592,5,1,"(2, 1, 1)",4,"(0.500, 0.250, 0.250)",0.0010560761772601165,0.006077133368099295
decreasing,3,21,20,18.467,jeff_divergence,8.619932633807853,0.08770720005317406,1.3010426069826053e-18,11.495015507582265,2886.3199315236297,2450,3592,6,20,"(1, 2, 1)",4,"(0.250, 0.500, 0.250)",0.0010560761772601163,0.007133209545359412
decreasing,3,21,20,18.467,jeff_divergence,8.619932633807853,0.08770720005317406,1.3010426069826053e-18,11.495015507582265,2886.3199315236297,2450,3592,7,400,"(1, 1, 2)",4,"(0.250, 0.250, 0.500)",0.0010560761772601163,0.008189285722619528
decreasing,3,21,20,18.467,jeff_divergence,8.619932633807853,0.08770720005317406,1.3010426069826053e-18,11.495015507582265,2886.3199315236297,2450,3592,8,21,"(2, 2, 1)",5,"(0.400, 0.400, 0.200)",0.0009606522139651524,0.00914993793658468
decreasing,3,21,20,18.467,jeff_divergence,8.619932633807853,0.08770720005317406,1.3010426069826053e-18,11.495015507582265,2886.3199315236297,2450,3592,9,401,"(2, 1, 2)",5,"(0.400, 0.200, 0.400)",0.0009606522139651523,0.010110590150549832
decreasing,3,21,20,18.467,jeff_divergence,8.619932633807853,0.08770720005317406,1.3010426069826053e-18,11.495015507582265,2886.3199315236297,2450,3592,10,420,"(1, 2, 2)",5,"(0.200, 0.400, 0.400)",0.0009606522139651522,0.011071242364514984
decreasing,3,21,20,25.806,jeff_divergence,9.274258187184259,0.05758431341966824,9.215718466126788e-19,11.800041837776266,3565.878515299419,3127,4535,1,0,"(1, 1, 1)",3,"(0.333, 0.333, 0.333)",0.0011613692301895814,0.0011613692301895814
decreasing,3,21,20,25.806,jeff_divergence,9.274258187184259,0.05758431341966824,9.215718466126788e-19,11.800041837776266,3565.878515299419,3127,4535,2,1,"(2, 1, 1)",4,"(0.500, 0.250, 0.250)",0.0010558944825682247,0.002217263712757806
decreasing,3,21,20,25.806,jeff_divergence,9.274258187184259,0.05758431341966824,9.215718466126788e-19,11.800041837776266,3565.878515299419,3127,4535,3,20,"(1, 2, 1)",4,"(0.250, 0.500, 0.250)",0.0010558944825682245,0.0032731581953260305
decreasing,3,21,20,25.806,jeff_divergence,9.274258187184259,0.05758431341966824,9.215718466126788e-19,11.800041837776266,3565.878515299419,3127,4535,4,400,"(1, 1, 2)",4,"(0.250, 0.250, 0.500)",0.0010558944825682242,0.0043290526778942545
decreasing,3,21,20,25.806,jeff_divergence,9.274258187184259,0.05758431341966824,9.215718466126788e-19,11.800041837776266,3565.878515299419,3127,4535,5,21,"(2, 2, 1)",5,"(0.400, 0.400, 0.200)",0.0009600017481052395,0.005289054425999494
decreasing,3,21,20,25.806,jeff_divergence,9.274258187184259,0.05758431341966824,9.215718466126788e-19,11.800041837776266,3565.878515299419,3127,4535,6,401,"(2, 1, 2)",5,"(0.400, 0.200, 0.400)",0.0009600017481052395,0.0062490561741047335
decreasing,3,21,20,25.806,jeff_divergence,9.274258187184259,0.05758431341966824,9.215718466126788e-19,11.800041837776266,3565.878515299419,3127,4535,7,420,"(1, 2, 2)",5,"(0.200, 0.400, 0.400)",0.0009600017481052395,0.007209057922209973
decreasing,3,21,20,25.806,jeff_divergence,9.274258187184259,0.05758431341966824,9.215718466126788e-19,11.800041837776266,3565.878515299419,3127,4535,8,2,"(3, 1, 1)",5,"(0.600, 0.200, 0.200)",0.000959848874438089,0.008168906796648062
decreasing,3,21,20,25.806,jeff_divergence,9.274258187184259,0.05758431341966824,9.215718466126788e-19,11.800041837776266,3565.878515299419,3127,4535,9,40,"(1, 3, 1)",5,"(0.200, 0.600, 0.200)",0.0009598488744380889,0.00912875567108615
decreasing,3,21,20,25.806,jeff_divergence,9.274258187184259,0.05758431341966824,9.215718466126788e-19,11.800041837776266,3565.878515299419,3127,4535,10,800,"(1, 1, 3)",5,"(0.200, 0.200, 0.600)",0.0009598488744380887,0.01008860454552424
decreasing,3,21,20,36.062,jeff_divergence,9.917382183514054,0.03638314393427977,8.131516293641283e-19,12.091540951111128,4364.319334006626,3886,5738,1,0,"(1, 1, 1)",3,"(0.333, 0.333, 0.333)",0.0011613692048998623,0.0011613692048998623
decreasing,3,21,20,36.062,jeff_divergence,9.917382183514054,0.03638314393427977,8.131516293641283e-19,12.091540951111128,4364.319334006626,3886,5738,2,20,"(1, 2, 1)",4,"(0.250, 0.500, 0.250)",0.00105580080978919,0.002217170014689052
decreasing,3,21,20,36.062,jeff_divergence,9.917382183514054,0.03638314393427977,8.131516293641283e-19,12.091540951111128,4364.319334006626,3886,5738,3,1,"(2, 1, 1)",4,"(0.500, 0.250, 0.250)",0.0010558008097891899,0.003272970824478242
decreasing,3,21,20,36.062,jeff_divergence,9.917382183514054,0.03638314393427977,8.131516293641283e-19,12.091540951111128,4364.319334006626,3886,5738,4,400,"(1, 1, 2)",4,"(0.250, 0.250, 0.500)",0.0010558008097891899,0.0043287716342674315
